B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,BQA,EVI,NDVI,landcover,slope
0.111190155,298.5635,296.70422,0.090308495,0.072604075,0.06518717,0.031974174,0.018828008,0.012916111000000001,0.06937578,0.0008465084,20496.0,-0.1219810399348633,-0.40463920000000003,0,0
0.11168381599999999,298.62885,296.8028,0.09160587,0.07475123,0.06642864,0.03521638,0.021208572999999998,0.015220535,0.070697136,0.0007782987,20496.0,-0.1056808718235932,-0.3281272,0,4
0.10859762,298.8205,296.89755,0.08726299,0.070045345,0.061324246,0.027127857999999998,0.015115065,0.010601402,0.06530745,0.0010396084,20512.0,-0.11411175539070235,-0.39203256,0,7
0.10846402,298.81192000000004,296.94977,0.087216735,0.06872371599999999,0.060540363,0.050422587000000005,0.042024083,0.022783399,0.06330861,0.0009701533000000001,20512.0,-0.0004325418405024192,-0.035092376,0,2
0.10457601,299.6759,297.58822999999995,0.082052566,0.0625774,0.053266898,0.03184925,0.023707215,0.013358904,0.058738686,0.0009643886,20512.0,-0.07194458214167779,-0.23480314,0,7
0.10475480599999999,299.67663999999996,297.5735,0.082428664,0.061907515,0.052009784,0.03885148,0.018566193,0.012221838999999998,0.05503063,0.00086518715,20512.0,-0.040053697175779904,-0.15411033,0,5
0.10202153,299.94183,297.6393,0.07977512,0.060126174000000004,0.051822085,0.06720567,0.031070247000000002,0.016472582,0.05715528,0.0010033135,20512.0,0.059760671261697325,0.14702249,0,5
0.102165416,299.87305,297.58337,0.07984411,0.0608852,0.048564702,0.114965074,0.061000675,0.029455993,0.05354255,0.0010128139,20512.0,0.2372150369963088,0.44020894,0,7
0.10205971,299.52054,297.27783,0.07943038,0.055503252999999995,0.04801312,0.056234173,0.03672816,0.020186996000000002,0.04935029,0.0006174358,20512.0,0.045428499536126966,0.1081627,0,4
0.10139988,300.12122,297.80957,0.07901536,0.05571176,0.046613317,0.06455074,0.037779223,0.021073591000000003,0.052756872,0.0010078328,20512.0,0.039819374427747495,0.10534324,0,3
0.10669564,299.46823,297.35706,0.08506446,0.06657952,0.052824712999999995,0.07377218,0.045240275999999996,0.025938187,0.05766269,0.00079153484,20512.0,0.06928559590410137,0.15641949,0,4
0.10772036,299.46814,297.3474,0.0864935,0.066208474,0.05562666,0.07073373,0.03423111,0.017030485,0.06179964,0.001137704,20512.0,-0.007859757266515329,-0.013784997,0,7
0.11055768,297.3131,295.4428,0.09066035,0.07679366,0.054222575999999995,0.021757073999999998,0.009841455,0.006762645699999999,0.0673128,0.0009573787,20512.0,-0.11772191086443835,-0.37064266,0,0
0.11180474,297.43703999999997,295.55817,0.09167865,0.07835235,0.056473594,0.024366252,0.012424161999999999,0.008214792,0.06926483,0.0011504786,20512.0,-0.10727921806225447,-0.30751783,0,0
0.11258720000000001,297.49203,295.6754,0.09363728,0.08344661,0.060156845,0.023373592999999998,0.011674132,0.0077868113,0.07350588599999999,0.0014089757,20512.0,-0.11353953730227533,-0.36015606,0,0
0.10966256,297.78937,295.84842000000003,0.08932797,0.077559054,0.056378588,0.03742308,0.018094628999999997,0.01033728,0.06772750599999999,0.0008999146499999999,20512.0,-0.03833238331028525,-0.12173734,0,5
0.11299433,297.3807,295.57617,0.09315275,0.079671025,0.05732993,0.026116606,0.013843609,0.00969092,0.07132307,0.0011297710000000001,20512.0,-0.11308054459612435,-0.3486377,0,0
0.110081,297.5024,295.68604,0.08960049,0.07552779,0.05214289,0.021679643999999998,0.009833801999999999,0.006154061,0.06546592,0.0010090780999999999,20512.0,-0.10222792859917744,-0.27471414,0,0
0.11496435,297.36005,295.42905,0.09821513,0.09525415,0.078088954,0.022005245,0.007848934,0.0049412716,0.086798705,0.0005532839,22016.0,-0.1985627037429976,-0.5035253,0,0
0.11558944,297.48073999999997,295.5066,0.09826702,0.095292985,0.07736211,0.022059295,0.008330599000000001,0.0053055184,0.08679704,0.0008734423,22032.0,-0.1941785035846252,-0.47247374,0,0
0.11213126,297.78345,295.72916000000004,0.09399719,0.088251404,0.06684792,0.019738823,0.0075550656999999995,0.004105182,0.07810325,0.0007063531699999999,20496.0,-0.1826450306739932,-0.5601162,0,0
0.10994878,298.901,296.52515,0.08919574,0.07588005,0.056142367,0.073134996,0.03868726,0.0206796,0.06894873,0.0011484497,20512.0,0.010262546583163177,0.022369329,0,6
0.10864411,298.88037,296.49197000000004,0.0870491,0.072041936,0.05119159,0.07096954,0.033038612,0.016470186,0.06308586,0.00065714424,20512.0,0.06236992366573368,0.14147821,0,1
0.10924804,299.22112999999996,296.6139,0.08862880599999999,0.07318923,0.05432371,0.04928513,0.020294601000000002,0.012233466,0.06513229,0.00048585779999999997,20512.0,-0.03422697283388117,-0.09625418,0,3
0.11171500000000001,298.29932,296.12018,0.09324518,0.08449668,0.060375995999999994,0.021833776000000003,0.011044057,0.0071181330000000004,0.07345344,0.0007460617,20512.0,-0.1369647533094938,-0.40273172,0,0
